Continent,Region,BU,Site,Site-Store,Default Bin,APN,Part Class,Part Description,Part Criticality,Price per Unit,Inventory Units,UOM,Min Level,Max Level,Inventory Status,Total Inventory Units Above Max,Inventory Value ($),#Parts installed,#Equipments,Min Equipment Criticality,Preferred Supplier Name,Preferred Supplier Reference,Preferred Manufacturer,Preferred Manufacturer Part Number
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,1002074,FUSE,FUSE,03 LOW,29.904417,10,EA,0,1,Above Max,9,299.04417,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,116945,REFLECTR,REFLECTR,01 HIGH,29.399809,4,EA,1,2,Above Max,2,117.599236,2,2,1,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3041568,CASTER,CASTER,03 LOW,16.5,2,EA,0,1,Above Max,1,33,120,60,2,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3067697,BOLT,BOLT,02 MED,68.314466,2,EA,0,1,Above Max,1,136.628932,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3127985,BEARING,BEARING,02 MED,12.957298,4,EA,0,1,Above Max,3,51.829192,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3128131,COLLAR,COLLAR,02 MED,0.833885,10,EA,1,2,Above Max,8,8.33885,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3128171,BOLT,BOLT,02 MED,0.115889,10,EA,1,2,Above Max,8,1.15889,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3128177,HARDWARE,HARDWARE,02 MED,0.105625,10,EA,1,2,Above Max,8,1.05625,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,315792,BEARING,BEARING,02 MED,1.282901,4,EA,1,2,Above Max,2,5.131604,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3241703,ROLLER,ROLLER,01 HIGH,21.509969,3,EA,1,2,Above Max,1,64.529907,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3241722,ROLLER,ROLLER,01 HIGH,27.11197,3,EA,1,2,Above Max,1,81.33591,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3241751,ROLLER,ROLLER,01 HIGH,21.509969,3,EA,1,2,Above Max,1,64.529907,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3241776,BEARING,BEARING,01 HIGH,9.621756,4,EA,1,2,Above Max,2,38.487024,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3241845,FITTING,FITTING,01 HIGH,8.060893,6,EA,1,2,Above Max,4,48.365358,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3241895,FUSE,FUSE,01 HIGH,22.277572,10,EA,1,2,Above Max,8,222.77572,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3249157,CORD,CORD,03 LOW,38.4087,2,EA,0,1,Above Max,1,76.8174,120,60,2,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3249169,BEARING,BEARING,03 LOW,26.85,4,EA,0,2,Above Max,2,107.4,120,60,2,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3249173,LATCH,LATCH,03 LOW,6.731679,3,EA,1,2,Above Max,1,20.195037,60,60,2,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3438983,FITTING,FITTING,03 LOW,22.46,2,EA,0,1,Above Max,1,44.92,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3441125,HARDWARE,HARDWARE,02 MED,0.11,12,EA,2,4,Above Max,8,1.32,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,*,3453687,CASTER,CASTER,02 MED,53.25,2,EA,0,1,Above Max,1,106.5,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-A-01,1069732,CONTACT,CONTACT,01 HIGH,341.727272,10,EA,1,2,Above Max,8,3417.27272,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-B-01,56372,ROLLER,ROLLER,02 MED,203.86,3,EA,1,2,Above Max,1,611.58,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-B-03,N37943,ROLLER,ROLLER,03 LOW,11.62,10,EA,1,2,Above Max,8,116.2,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-B-04,86017Z,ROLLER,ROLLER,02 MED,20.595,8,EA,3,4,Above Max,4,164.76,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-B-05,86036Z,ROLLER,ROLLER,01 HIGH,49.38,6,EA,1,3,Above Max,3,296.28,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-B-06,86037Z,ROLLER,ROLLER,02 MED,50.96,5,EA,2,3,Above Max,2,254.8,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-B-07,86035Z,ROLLER,ROLLER,02 MED,50.96,5,EA,1,2,Above Max,3,254.8,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-B-08,86038Z,ROLLER,ROLLER,02 MED,41.32,5,EA,1,3,Above Max,2,206.6,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-B-09,N78560Z,ROLLER,ROLLER,02 MED,39.746,9,EA,1,2,Above Max,7,357.714,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-B-10,86033Z,ROLLER,ROLLER,01 HIGH,237.856,7,EA,2,4,Above Max,3,1664.992,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-B-15,86007Z,HANDLE,HANDLE,02 MED,73.5925,4,EA,1,2,Above Max,2,294.37,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-C-01,1069771,ROLLER,ROLLER,01 HIGH,111.52,5,EA,1,2,Above Max,3,557.6,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-C-02,86009Z,ROLLER,ROLLER,01 HIGH,285.3,4,EA,1,2,Above Max,2,1141.2,392,98,2,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-C-06,73736,ROLLER,ROLLER,01 HIGH,69.5715,4,EA,1,2,Above Max,2,278.286,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-C-08,3211303,GUARD,GUARD,03 LOW,11.17,20,EA,1,2,Above Max,18,223.4,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A01-C-09,3211322,GUARD,GUARD,02 MED,10.26,20,EA,2,4,Above Max,16,205.2,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-A-01,86015Z,CASTER,CASTER,03 LOW,22.575384,13,EA,1,2,Above Max,11,293.479992,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-C-02,N78561Z,CABLE,CABLE,02 MED,48.558,4,EA,1,2,Above Max,2,194.232,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-C-05,N48918,HANDLE,HANDLE,02 MED,33.88,4,EA,1,2,Above Max,2,135.52,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-C-06,1071382,HANDLE,HANDLE,02 MED,45.86,3,EA,1,2,Above Max,1,137.58,98,98,2,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-D-01,1070743,TUBE,TUBE,03 LOW,13.76745,5,EA,1,2,Above Max,3,68.83725,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-D-02,85989Z,PLATE,PLATE,02 MED,2.16,10,EA,1,2,Above Max,8,21.6,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-D-03,85973Z,BRACKET,BRACKET,02 MED,6.95,6,EA,1,2,Above Max,4,41.7,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-D-04,85990Z,BRACKET,BRACKET,03 LOW,1.91,20,EA,1,2,Above Max,18,38.2,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-D-08,1068645,SHEAVE,SHEAVE,03 LOW,16.06,10,EA,1,2,Above Max,8,160.6,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-D-09,43201,BUTTON,BUTTON,02 MED,115.897753,3,EA,1,2,Above Max,1,347.693259,196,98,2,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-E-01,86030Z,PLUG,PLUG,01 HIGH,55.9,5,EA,1,3,Above Max,2,279.5,98,98,2,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-E-02,86029Z,PLUG,PLUG,01 HIGH,30.21,5,EA,1,2,Above Max,3,151.05,98,98,2,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-E-04,N37949,CABLE,CABLE,03 LOW,12.94,5,EA,1,2,Above Max,3,64.7,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-E-05,48342,CONTROL,CONTROL,03 LOW,89.919466,3,EA,1,2,Above Max,1,269.758398,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-E-06,1062088,LIGHT,LIGHT,03 LOW,94.124599,4,EA,1,3,Above Max,1,376.498396,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-F-01,1070345,BLOCK,BLOCK,03 LOW,1.43,5,EA,1,2,Above Max,3,7.15,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-F-03,85977Z,TERMINAL,TERMINAL,03 LOW,3.34,4,EA,1,2,Above Max,2,13.36,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-F-04,86021Z,BUSHING,BUSHING,02 MED,2.74,10,EA,1,2,Above Max,8,27.4,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-F-05,85975Z,TERMINAL,TERMINAL,03 LOW,1.01,4,EA,1,2,Above Max,2,4.04,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-F-07,41776Z,CONTROL,CONTROL,01 HIGH,67.258,5,EA,1,2,Above Max,3,336.29,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-F-08,41774Z,RELAY,RELAY,03 LOW,41.95,5,EA,1,2,Above Max,3,209.75,294,98,2,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-G-02,N48928,BEARING,BEARING,02 MED,0.63,5,EA,1,2,Above Max,3,3.15,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-G-03,73744,PIN,PIN,03 LOW,1.449,5,EA,2,3,Above Max,2,7.245,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-G-04,1002896,SPACER,SPACER,02 MED,0.252,5,EA,1,2,Above Max,3,1.26,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A02-G-10,1069901,CABLE,CABLE,01 HIGH,40.18,3,EA,1,2,Above Max,1,120.54,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A05-A-01,3001294,CASTER,CASTER,01 HIGH,42.67,4,EA,1,2,Above Max,2,170.68,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A05-D-03,3001292,BRACKET,BRACKET,02 MED,36.54,6,EA,1,2,Above Max,4,219.24,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A05-D-04,3001290,BRACKET,BRACKET,02 MED,36.54,6,EA,1,2,Above Max,4,219.24,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A05-D-06,N34577Z,CAP,CAP,02 MED,1.68,20,EA,1,2,Above Max,18,33.6,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A05-D-08,3001308,LABEL,LABEL,02 MED,3,10,EA,1,2,Above Max,8,30,0,0,0,,,,
,CALIFORNIA,,SITE_G,SITE_G-MAIN,A05-D-10,3001310,CLIP,CLIP,02 MED,1.67,12,EA,1,2,Above Max,10,20.04,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,*,3005768,CHAIN,CHAIN,02 MED,10.86,4,EA,1,2,Above Max,2,43.44,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,*,3012848,PEDAL,PEDAL,03 LOW,8.1,20,EA,1,2,Above Max,18,162,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,*,3012851,WHEEL,WHEEL,03 LOW,11.01,20,EA,1,2,Above Max,18,220.2,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A01-A-01,1071541,CONTROL,CONTROL,01 HIGH,202.34,6,EA,1,2,Above Max,4,1214.04,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A01-B-02,86599Z,CABLE,CABLE,02 MED,175.16,5,EA,2,3,Above Max,2,875.8,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A01-B-05,86600Z,CABLE,CABLE,02 MED,226.033333,3,EA,1,2,Above Max,1,678.099999,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A01-D-05,86613Z,BUMPER,BUMPER,02 MED,95.61,9,EA,1,2,Above Max,7,860.49,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A01-D-10,1061368,STUD,STUD,02 MED,1.18,5,EA,1,2,Above Max,3,5.9,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A01-D-12,85948Z,SWITCH,SWITCH,02 MED,57.086667,3,EA,1,2,Above Max,1,171.260001,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A01-E-02,N21402Z,BLOCK,BLOCK,02 MED,9.85,4,EA,1,2,Above Max,2,39.4,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A01-F-11,1061372,FASTENER,FASTENER,02 MED,9.48,5,EA,1,2,Above Max,3,47.4,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A01-G-02,86611Z,KEYSTOCK,KEYSTOCK,01 HIGH,1.16,4,EA,1,2,Above Max,2,4.64,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A01-G-15,86617Z,SPRING,SPRING,02 MED,22.47,3,EA,1,2,Above Max,1,67.41,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A01-G-22,N15383,RELAY,RELAY,02 MED,20.4,5,,1,2,Above Max,3,102,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-A-02,10048973,CABLE,CABLE,02 MED,78.614409,3,EA,1,2,Above Max,1,235.843227,2,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-A-06,86596Z,MOTOR,MOTOR,01 HIGH,421.36,2,EA,0,1,Above Max,1,842.72,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-B-02,10049025,CABLE,CABLE,01 HIGH,181.920467,3,EA,1,2,Above Max,1,545.761401,2,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-B-03,10049047,CABLE,CABLE,02 MED,168.547767,3,EA,1,2,Above Max,1,505.643301,2,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-B-05,10049042,CABLE,CABLE,02 MED,196.023333,3,EA,1,2,Above Max,1,588.069999,2,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-B-06,10048977,CABLE,CABLE,02 MED,103.0309,3,EA,1,2,Above Max,1,309.0927,20,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-B-07,79353Z,VALVE,VALVE,02 MED,96.4,6,EA,1,2,Above Max,4,578.4,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-C-02,3249157,CORD,CORD,02 MED,10.95,3,EA,1,2,Above Max,1,32.85,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-C-03,22081,CONTACT,CONTACT,02 MED,190.028571,6,EA,1,2,Above Max,4,1140.171426,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-C-05,1071395,BEARING,BEARING,02 MED,219.613333,6,EA,2,4,Above Max,2,1317.679998,8,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-C-06,10049039,CABLE,CABLE,01 HIGH,50.520633,3,EA,1,2,Above Max,1,151.561899,2,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-C-07,10049040,CABLE,CABLE,01 HIGH,44.979333,3,EA,1,2,Above Max,1,134.937999,2,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-D-01,1064144,BELT,BELT,01 HIGH,24.34,3,EA,1,2,Above Max,1,73.02,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-D-04,3040627,BREAKER,BREAKER,03 LOW,227.6475,3,EA,1,2,Above Max,1,682.9425,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-D-07,3040654,PULLEY,PULLEY,02 MED,141.843333,3,EA,1,2,Above Max,1,425.529999,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-D-13,3040718,BEARING,BEARING,02 MED,66.62,4,EA,1,2,Above Max,2,266.48,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-E-09,1110558,PHOTOEYE,PHOTOEYE,01 HIGH,1268.96,3,EA,1,2,Above Max,1,3806.88,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-E-15,10048976,CABLE,CABLE,01 HIGH,63.103557,3,EA,1,2,Above Max,1,189.310671,2,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-F-02,1063245,SENSOR,SENSOR,01 HIGH,378.988667,3,EA,1,2,Above Max,1,1136.966001,12,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-F-17,3040653,PULLEY,PULLEY,02 MED,132.86,4,EA,2,3,Above Max,1,531.44,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-F-18,79725Z,PULLEY,PULLEY,02 MED,237.67,4,EA,2,3,Above Max,1,950.68,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-F-19,3040719,BEARING,BEARING,02 MED,41.6175,4,EA,1,2,Above Max,2,166.47,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-G-03,73752,LIGHT,LIGHT,01 HIGH,6.75,4,EA,1,2,Above Max,2,27,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-G-09,1111160,SENSOR,SENSOR,02 MED,766.91375,4,EA,2,3,Above Max,1,3067.655,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-G-10,3266571,LIGHT,LIGHT,02 MED,40.57,5,EA,1,2,Above Max,3,202.85,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A03-G-18,43862,BREAKER,BREAKER,03 LOW,85.2,3,EA,1,2,Above Max,1,255.6,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-A-03,3056967,ENCODER,ENCODER,02 MED,1285.75,3,EA,1,2,Above Max,1,3857.25,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-D-04,14988Z,PULLEY,PULLEY,02 MED,13.202453,5,EA,1,2,Above Max,3,66.012265,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-D-09,88000,CABLE,CABLE,02 MED,78.6016,6,EA,1,2,Above Max,4,471.6096,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-D-13,48726,BLOCK,BLOCK,01 HIGH,12.07,3,EA,0,1,Above Max,2,36.21,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-E-05,3067613,CABLE,CABLE,01 HIGH,86.69,3,EA,1,2,Above Max,1,260.07,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-E-13,1125755,PHOTOEYE,PHOTOEYE,01 HIGH,447.96,4,EA,1,2,Above Max,2,1791.84,32,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-F-01,3040656,PULLEY,PULLEY,03 LOW,39.09,4,EA,2,3,Above Max,1,156.36,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-G-02,73755,BUTTON,BUTTON,02 MED,17.923999,5,EA,1,2,Above Max,3,89.619995,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-G-03,3249165,MOUNT,MOUNT,02 MED,23.2,3,EA,1,2,Above Max,1,69.6,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-G-05,3041570,ADHESIVE,ADHESIVE,02 MED,3.86,4,EA,1,2,Above Max,2,15.44,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-G-07,3249173,LATCH,LATCH,02 MED,11.97,5,EA,1,2,Above Max,3,59.85,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-G-14,1004825,TERMINAL,TERMINAL,03 LOW,181.736667,3,EA,1,2,Above Max,1,545.210001,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,A04-G-20,49831,ELEC,ELEC,03 LOW,164.7395,4,EA,1,2,Above Max,2,658.958,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,C02-C-01,86597Z,CASTER,CASTER,03 LOW,33.15,9,EA,1,2,Above Max,7,298.35,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,E01-B-03,86627Z,CONNECT,CONNECT,02 MED,56.481999,4,EA,1,2,Above Max,2,225.927996,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,E01-B-04,73747,TERMINAL,TERMINAL,01 HIGH,29.15,8,EA,1,2,Above Max,6,233.2,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,E01-C-01,86624Z,CORD,CORD,01 HIGH,39.76,7,EA,2,3,Above Max,4,278.32,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,E04-F-02,3040655,PULLEY,PULLEY,03 LOW,32.835,7,EA,2,3,Above Max,4,229.845,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-A-01,3040713,GEARMTR,GEARMTR,01 HIGH,2455.73,3,EA,1,2,Above Max,1,7367.19,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-A-02,3040709,GEARMTR,GEARMTR,01 HIGH,1736.52,3,EA,1,2,Above Max,1,5209.56,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-A-03,3040711,GEARMTR,GEARMTR,01 HIGH,1620.6,3,EA,1,2,Above Max,1,4861.8,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-A-04,3040710,GEARMTR,GEARMTR,01 HIGH,1198.646667,3,EA,1,2,Above Max,1,3595.940001,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-A-05,3040714,MOTOR,MOTOR,01 HIGH,749.586667,3,EA,1,2,Above Max,1,2248.760001,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-A-07,3040712,GEARMTR,GEARMTR,01 HIGH,2455.73,3,EA,1,2,Above Max,1,7367.19,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-A-08,3040708,GEARMTR,GEARMTR,01 HIGH,1736.52,3,EA,1,2,Above Max,1,5209.56,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-A-09,551319,PULLEY,PULLEY,02 MED,2230.46588,5,EA,1,2,Above Max,3,11152.3294,52,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-01,3040698,ROLLER,ROLLER,02 MED,90.6,4,EA,1,3,Above Max,1,362.4,4,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-02,3040663,ROLLER,ROLLER,02 MED,125.89,4,EA,2,3,Above Max,1,503.56,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-03,3056946,ROLLER,ROLLER,02 MED,38.566667,3,EA,1,2,Above Max,1,115.700001,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-04,3040664,ROLLER,ROLLER,02 MED,126.17,3,EA,1,2,Above Max,1,378.51,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-08,3056955,ROLLER,ROLLER,02 MED,34.5,4,EA,1,2,Above Max,2,138,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-09,3040667,ROLLER,ROLLER,02 MED,128.71,4,EA,2,3,Above Max,1,514.84,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-10,3040669,ROLLER,ROLLER,02 MED,130.62,4,EA,2,3,Above Max,1,522.48,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-11,3056958,ROLLER,ROLLER,02 MED,33.73,4,EA,2,3,Above Max,1,134.92,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-13,3056962,ROLLER,ROLLER,02 MED,37.95,3,EA,1,2,Above Max,1,113.85,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-14,3040701,SHAFT,SHAFT,02 MED,60.03,3,EA,1,2,Above Max,1,180.09,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-15,3040694,ROLLER,ROLLER,02 MED,40.9625,4,EA,2,3,Above Max,1,163.85,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-18,3040700,SHAFT,SHAFT,02 MED,168.82,4,EA,1,2,Above Max,2,675.28,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-19,3040702,SHAFT,SHAFT,02 MED,219.57,3,EA,1,2,Above Max,1,658.71,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-21,3056959,ROLLER,ROLLER,02 MED,34.77,4,EA,2,3,Above Max,1,139.08,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-22,3041555,MOTOR,MOTOR,01 HIGH,968.9,3,EA,1,2,Above Max,1,2906.7,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-23,19952,ROLLER,ROLLER,02 MED,26.055,6,EA,3,4,Above Max,2,156.33,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-24,N34992Z,ROLLER,ROLLER,02 MED,43.13,5,EA,1,2,Above Max,3,215.65,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-25,85933Z,ROLLER,ROLLER,02 MED,59.53,4,EA,1,2,Above Max,2,238.12,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-B-26,41846Z,ROLLER,ROLLER,01 HIGH,30.45,4,EA,1,2,Above Max,2,121.8,0,0,0,,,,
